id_offshore,geometry,composite_date,label,structure_id,latest_flag,composite_datetime_utc,composite_month_utc,longitude,latitude
278316,POINT (-3.436036 53.41799),1641000000000,wind,221352,Y,2022-01-01 00:00:00,2022-01,-3.436036,53.41799
278388,POINT (-3.438069 53.424145),1641000000000,wind,153278,Y,2022-01-01 00:00:00,2022-01,-3.438069,53.424145
278439,POINT (-3.438475 54.093844),1641000000000,wind,56126,Y,2022-01-01 00:00:00,2022-01,-3.438475,54.093844
278440,POINT (1.39279 53.253349),1641000000000,wind,219566,Y,2022-01-01 00:00:00,2022-01,1.39279,53.253349
278475,POINT (-3.439641 53.987758),1641000000000,wind,458919,Y,2022-01-01 00:00:00,2022-01,-3.439641,53.987758
278520,POINT (-3.439779 54.012027),1641000000000,wind,159775,Y,2022-01-01 00:00:00,2022-01,-3.439779,54.012027
278576,POINT (-3.443795 53.968077),1641000000000,wind,338010,Y,2022-01-01 00:00:00,2022-01,-3.443795,53.968077
278586,POINT (-3.443937 54.087316),1641000000000,wind,502488,Y,2022-01-01 00:00:00,2022-01,-3.443937,54.087316
278716,POINT (-3.447838 53.416624),1641000000000,wind,276102,Y,2022-01-01 00:00:00,2022-01,-3.447838,53.416624
278740,POINT (-3.448998 53.960989),1641000000000,wind,327146,Y,2022-01-01 00:00:00,2022-01,-3.448998,53.960989
278804,POINT (-3.450464 54.009659),1641000000000,wind,542995,Y,2022-01-01 00:00:00,2022-01,-3.450464,54.009659
278815,POINT (33.132908 28.600403),1641000000000,oil,268928,Y,2022-01-01 00:00:00,2022-01,33.132908,28.600403
278820,POINT (-3.450843 53.997369),1641000000000,wind,46626,Y,2022-01-01 00:00:00,2022-01,-3.450843,53.997369
278832,POINT (33.133551 28.314089),1509490000000,oil,198956,Y,2017-11-01 00:00:00,2017-11,33.133551,28.314089
278934,POINT (-3.455976 54.093788),1641000000000,wind,428737,Y,2022-01-01 00:00:00,2022-01,-3.455976,54.093788
278939,POINT (33.140518 28.595975),1641000000000,oil,326512,Y,2022-01-01 00:00:00,2022-01,33.140518,28.595975
279094,POINT (-3.461949 54.097002),1641000000000,wind,444212,Y,2022-01-01 00:00:00,2022-01,-3.461949,54.097002
279163,POINT (-3.465986 53.975398),1641000000000,wind,502484,Y,2022-01-01 00:00:00,2022-01,-3.465986,53.975398
279290,POINT (33.263686 28.252474),1641000000000,oil,138272,Y,2022-01-01 00:00:00,2022-01,33.263686,28.252474
279356,POINT (-3.474514 53.423069),1641000000000,wind,338644,Y,2022-01-01 00:00:00,2022-01,-3.474514,53.423069
279358,POINT (-3.474731 54.017996),1641000000000,wind,466741,Y,2022-01-01 00:00:00,2022-01,-3.474731,54.017996
279446,POINT (33.35438 28.214436),1641000000000,oil,246514,Y,2022-01-01 00:00:00,2022-01,33.35438,28.214436
279512,POINT (33.434055 28.223027),1638320000000,oil,191269,Y,2021-12-01 00:00:00,2021-12,33.434055,28.223027
279516,POINT (33.436407 28.227941),1641000000000,oil,196095,Y,2022-01-01 00:00:00,2022-01,33.436407,28.227941
279573,POINT (-3.483655 53.452002),1641000000000,wind,120215,Y,2022-01-01 00:00:00,2022-01,-3.483655,53.452002
279688,POINT (-3.489161 53.457608),1641000000000,wind,32362,Y,2022-01-01 00:00:00,2022-01,-3.489161,53.457608
279703,POINT (33.114528 28.595765),1641000000000,oil,380961,Y,2022-01-01 00:00:00,2022-01,33.114528,28.595765
279718,POINT (33.114697 28.808632),1641000000000,oil,326524,Y,2022-01-01 00:00:00,2022-01,33.114697,28.808632
279732,POINT (33.121021 28.601313),1601510000000,oil,229683,Y,2020-10-01 00:00:00,2020-10,33.121021,28.601313
279742,POINT (33.121111 28.610657),1641000000000,oil,231167,Y,2022-01-01 00:00:00,2022-01,33.121111,28.610657
279754,POINT (33.123977 28.600583),1641000000000,oil,37295,Y,2022-01-01 00:00:00,2022-01,33.123977,28.600583
279782,POINT (33.128485 28.961158),1641000000000,oil,214585,Y,2022-01-01 00:00:00,2022-01,33.128485,28.961158
279788,POINT (-3.494411 53.951492),1641000000000,wind,237158,Y,2022-01-01 00:00:00,2022-01,-3.494411,53.951492
279840,POINT (33.52985 28.146106),1641000000000,oil,405207,Y,2022-01-01 00:00:00,2022-01,33.52985,28.146106
279844,POINT (33.64794 28.132533),1641000000000,oil,257434,Y,2022-01-01 00:00:00,2022-01,33.64794,28.132533
279854,POINT (34.294567 31.734515),1641000000000,oil,489254,Y,2022-01-01 00:00:00,2022-01,34.294567,31.734515
279892,POINT (34.494656 31.634622),1517440000000,oil,171494,Y,2018-02-01 00:00:00,2018-02,34.494656,31.634622
279966,POINT (14.107693 54.855151),1641000000000,wind,355322,Y,2022-01-01 00:00:00,2022-01,14.107693,54.855151
279970,POINT (14.113462 54.850044),1641000000000,wind,37825,Y,2022-01-01 00:00:00,2022-01,14.113462,54.850044
279981,POINT (33.134605 28.900445),1641000000000,oil,331403,Y,2022-01-01 00:00:00,2022-01,33.134605,28.900445
280042,POINT (1.605391 51.431038),1641000000000,wind,391265,Y,2022-01-01 00:00:00,2022-01,1.605391,51.431038
280159,POINT (1.614367 51.415731),1641000000000,wind,294634,Y,2022-01-01 00:00:00,2022-01,1.614367,51.415731
280230,POINT (33.141935 28.312532),1530400000000,oil,206771,Y,2018-07-01 00:00:00,2018-07,33.141935,28.312532
280244,POINT (33.144502 28.583442),1641000000000,oil,351432,Y,2022-01-01 00:00:00,2022-01,33.144502,28.583442
280256,POINT (-3.50042 54.004538),1641000000000,wind,253674,Y,2022-01-01 00:00:00,2022-01,-3.50042,54.004538
280276,POINT (33.147514 28.608464),1641000000000,oil,144633,Y,2022-01-01 00:00:00,2022-01,33.147514,28.608464
280304,POINT (1.619245 51.421436),1641000000000,wind,170709,Y,2022-01-01 00:00:00,2022-01,1.619245,51.421436
280351,POINT (33.151142 28.912608),1541030000000,oil,337969,Y,2018-11-01 00:00:00,2018-11,33.151142,28.912608
280391,POINT (-3.500917 53.968003),1641000000000,wind,360704,Y,2022-01-01 00:00:00,2022-01,-3.500917,53.968003
280431,POINT (33.165549 28.573156),1641000000000,oil,250330,Y,2022-01-01 00:00:00,2022-01,33.165549,28.573156
280497,POINT (33.191215 28.726922),1590970000000,oil,325153,Y,2020-06-01 00:00:00,2020-06,33.191215,28.726922
280514,POINT (1.623597 51.409385),1641000000000,wind,533926,Y,2022-01-01 00:00:00,2022-01,1.623597,51.409385
280544,POINT (33.229367 28.319826),1641000000000,oil,301146,Y,2022-01-01 00:00:00,2022-01,33.229367,28.319826
280611,POINT (33.25629 28.346595),1630450000000,oil,542000,Y,2021-09-01 00:00:00,2021-09,33.25629,28.346595
280617,POINT (-3.505632 53.474286),1641000000000,wind,221265,Y,2022-01-01 00:00:00,2022-01,-3.505632,53.474286
280670,POINT (33.26587 28.262949),1641000000000,oil,488240,Y,2022-01-01 00:00:00,2022-01,33.26587,28.262949
280680,POINT (33.267966 28.236086),1641000000000,oil,251503,Y,2022-01-01 00:00:00,2022-01,33.267966,28.236086
280817,POINT (33.362991 28.203023),1641000000000,oil,60879,Y,2022-01-01 00:00:00,2022-01,33.362991,28.203023
280827,POINT (5.891117 54.333828),1641000000000,wind,438262,Y,2022-01-01 00:00:00,2022-01,5.891117,54.333828
280844,POINT (-3.510794 53.457507),1641000000000,wind,255279,Y,2022-01-01 00:00:00,2022-01,-3.510794,53.457507
280992,POINT (-3.098156 58.871183),1641000000000,unknown,259616,Y,2022-01-01 00:00:00,2022-01,-3.098156,58.871183
281009,POINT (-3.280328 56.022508),1641000000000,unknown,131625,Y,2022-01-01 00:00:00,2022-01,-3.280328,56.022508
281022,POINT (33.491079 28.176221),1641000000000,oil,536199,Y,2022-01-01 00:00:00,2022-01,33.491079,28.176221
281037,POINT (-3.153626 54.053158),1627780000000,probable_oil,175564,Y,2021-08-01 00:00:00,2021-08,-3.153626,54.053158
281073,POINT (-2.737022 58.216746),1641000000000,probable_wind,317425,Y,2022-01-01 00:00:00,2022-01,-2.737022,58.216746
281075,POINT (-2.763913 58.125709),1641000000000,probable_wind,380935,Y,2022-01-01 00:00:00,2022-01,-2.763913,58.125709
281103,POINT (-3.275039 53.48621),1641000000000,probable_wind,433685,Y,2022-01-01 00:00:00,2022-01,-3.275039,53.48621
281134,POINT (-2.234245 60.933739),1533080000000,oil,69175,Y,2018-08-01 00:00:00,2018-08,-2.234245,60.933739
281139,POINT (35.028767 32.850778),1559350000000,oil,91361,Y,2019-06-01 00:00:00,2019-06,35.028767,32.850778
281142,POINT (-2.543692 60.691528),1641000000000,oil,256305,Y,2022-01-01 00:00:00,2022-01,-2.543692,60.691528
281153,POINT (-2.964955 56.1408),1504220000000,oil,299135,Y,2017-09-01 00:00:00,2017-09,-2.964955,56.1408
281205,POINT (-3.011217 58.903967),1501550000000,oil,300244,Y,2017-08-01 00:00:00,2017-08,-3.011217,58.903967
281209,POINT (-3.014787 60.627819),1512090000000,oil,427613,Y,2017-12-01 00:00:00,2017-12,-3.014787,60.627819
281329,POINT (-1.091229 54.643909),1641000000000,wind,156755,Y,2022-01-01 00:00:00,2022-01,-1.091229,54.643909
281353,POINT (-1.094567 54.639064),1641000000000,wind,350930,Y,2022-01-01 00:00:00,2022-01,-1.094567,54.639064
281393,POINT (-1.100723 54.654581),1641000000000,wind,247629,Y,2022-01-01 00:00:00,2022-01,-1.100723,54.654581
281424,POINT (-1.102822 54.642789),1641000000000,wind,407449,Y,2022-01-01 00:00:00,2022-01,-1.102822,54.642789
281434,POINT (-1.103597 54.649529),1641000000000,wind,451282,Y,2022-01-01 00:00:00,2022-01,-1.103597,54.649529
281453,POINT (-1.107766 54.651387),1641000000000,wind,318517,Y,2022-01-01 00:00:00,2022-01,-1.107766,54.651387
281465,POINT (-1.11113 54.64652),1641000000000,wind,205466,Y,2022-01-01 00:00:00,2022-01,-1.11113,54.64652
281523,POINT (0.489203 53.23927),1641000000000,wind,44456,Y,2022-01-01 00:00:00,2022-01,0.489203,53.23927
281538,POINT (-1.351967 57.490843),1641000000000,wind,195043,Y,2022-01-01 00:00:00,2022-01,-1.351967,57.490843
281581,POINT (0.489617 53.169927),1641000000000,wind,351438,Y,2022-01-01 00:00:00,2022-01,0.489617,53.169927
281651,POINT (0.490643 53.201046),1641000000000,wind,314669,Y,2022-01-01 00:00:00,2022-01,0.490643,53.201046
281698,POINT (0.49947 53.214862),1641000000000,wind,32360,Y,2022-01-01 00:00:00,2022-01,0.49947,53.214862
281705,POINT (0.500183 53.24742),1641000000000,wind,194620,Y,2022-01-01 00:00:00,2022-01,0.500183,53.24742
281863,POINT (0.517452 53.162972),1641000000000,wind,397655,Y,2022-01-01 00:00:00,2022-01,0.517452,53.162972
281938,POINT (0.51747 53.151526),1641000000000,wind,528972,Y,2022-01-01 00:00:00,2022-01,0.51747,53.151526
281956,POINT (5.90987 54.311449),1641000000000,wind,312608,Y,2022-01-01 00:00:00,2022-01,5.90987,54.311449
281977,POINT (5.924658 54.303573),1641000000000,wind,220130,Y,2022-01-01 00:00:00,2022-01,5.924658,54.303573
281986,POINT (5.926758 54.382959),1641000000000,wind,542848,Y,2022-01-01 00:00:00,2022-01,5.926758,54.382959
282003,POINT (5.939454 54.31819),1641000000000,wind,278689,Y,2022-01-01 00:00:00,2022-01,5.939454,54.31819
282022,POINT (5.939486 54.325835),1641000000000,wind,325418,Y,2022-01-01 00:00:00,2022-01,5.939486,54.325835
282067,POINT (5.949524 54.345332),1641000000000,wind,227268,Y,2022-01-01 00:00:00,2022-01,5.949524,54.345332
282096,POINT (5.955945 54.328898),1641000000000,wind,244235,Y,2022-01-01 00:00:00,2022-01,5.955945,54.328898
282166,POINT (5.968996 54.346467),1641000000000,wind,56024,Y,2022-01-01 00:00:00,2022-01,5.968996,54.346467
282283,POINT (5.99166 54.330848),1641000000000,wind,153281,Y,2022-01-01 00:00:00,2022-01,5.99166,54.330848
282305,POINT (5.992922 54.402753),1641000000000,wind,417176,Y,2022-01-01 00:00:00,2022-01,5.992922,54.402753
282381,POINT (6.005018 54.371257),1641000000000,wind,249783,Y,2022-01-01 00:00:00,2022-01,6.005018,54.371257
282411,POINT (6.008253 54.363048),1641000000000,wind,346565,Y,2022-01-01 00:00:00,2022-01,6.008253,54.363048
282473,POINT (6.018206 54.376187),1641000000000,wind,541299,Y,2022-01-01 00:00:00,2022-01,6.018206,54.376187
282535,POINT (6.234994 54.489967),1641000000000,wind,543390,Y,2022-01-01 00:00:00,2022-01,6.234994,54.489967
282557,POINT (6.248086 54.466226),1641000000000,wind,492614,Y,2022-01-01 00:00:00,2022-01,6.248086,54.466226
282561,POINT (6.258791 54.472549),1641000000000,wind,231135,Y,2022-01-01 00:00:00,2022-01,6.258791,54.472549
282570,POINT (6.265952 54.456093),1641000000000,wind,413374,Y,2022-01-01 00:00:00,2022-01,6.265952,54.456093
282575,POINT (6.269329 54.465439),1641000000000,wind,415549,Y,2022-01-01 00:00:00,2022-01,6.269329,54.465439
282590,POINT (6.275114 54.462092),1641000000000,wind,204989,Y,2022-01-01 00:00:00,2022-01,6.275114,54.462092
282617,POINT (6.288044 54.476396),1641000000000,wind,460669,Y,2022-01-01 00:00:00,2022-01,6.288044,54.476396
282637,POINT (6.295951 54.436812),1641000000000,wind,68479,Y,2022-01-01 00:00:00,2022-01,6.295951,54.436812
282675,POINT (6.318194 54.446988),1641000000000,wind,97853,Y,2022-01-01 00:00:00,2022-01,6.318194,54.446988
282701,POINT (6.318779 54.428559),1641000000000,wind,365029,Y,2022-01-01 00:00:00,2022-01,6.318779,54.428559
282704,POINT (6.319941 54.498183),1641000000000,wind,227841,Y,2022-01-01 00:00:00,2022-01,6.319941,54.498183
282715,POINT (6.32423 54.418512),1641000000000,wind,539635,Y,2022-01-01 00:00:00,2022-01,6.32423,54.418512
282836,POINT (6.346096 54.504184),1641000000000,wind,492565,Y,2022-01-01 00:00:00,2022-01,6.346096,54.504184
282856,POINT (6.347265 54.516536),1641000000000,wind,32439,Y,2022-01-01 00:00:00,2022-01,6.347265,54.516536
282945,POINT (6.360734 54.39487),1641000000000,wind,314636,Y,2022-01-01 00:00:00,2022-01,6.360734,54.39487
282979,POINT (6.365039 54.43641),1641000000000,wind,410723,Y,2022-01-01 00:00:00,2022-01,6.365039,54.43641
282999,POINT (6.367111 54.467845),1641000000000,wind,389076,Y,2022-01-01 00:00:00,2022-01,6.367111,54.467845
283020,POINT (6.368425 54.513232),1641000000000,wind,472136,Y,2022-01-01 00:00:00,2022-01,6.368425,54.513232
283063,POINT (6.37263 54.403682),1641000000000,wind,287454,Y,2022-01-01 00:00:00,2022-01,6.37263,54.403682
283108,POINT (6.376645 54.416214),1641000000000,wind,226089,Y,2022-01-01 00:00:00,2022-01,6.376645,54.416214
283453,POINT (7.652018 54.358624),1641000000000,wind,397614,Y,2022-01-01 00:00:00,2022-01,7.652018,54.358624
283464,POINT (7.652553 54.352383),1641000000000,wind,223529,Y,2022-01-01 00:00:00,2022-01,7.652553,54.352383
283502,POINT (7.65446 54.417157),1641000000000,wind,138103,Y,2022-01-01 00:00:00,2022-01,7.65446,54.417157
283740,POINT (1.238766 51.720912),1641000000000,wind,52717,Y,2022-01-01 00:00:00,2022-01,1.238766,51.720912
283760,POINT (-5.943985 52.796634),1641000000000,wind,49961,Y,2022-01-01 00:00:00,2022-01,-5.943985,52.796634
283904,POINT (0.853394 53.258862),1641000000000,wind,266167,Y,2022-01-01 00:00:00,2022-01,0.853394,53.258862
283909,POINT (0.854358 53.250387),1641000000000,wind,150005,Y,2022-01-01 00:00:00,2022-01,0.854358,53.250387
284015,POINT (0.432669 53.19853),1641000000000,wind,495979,Y,2022-01-01 00:00:00,2022-01,0.432669,53.19853
284109,POINT (0.439346 53.145955),1641000000000,wind,53852,Y,2022-01-01 00:00:00,2022-01,0.439346,53.145955
284134,POINT (0.439876 53.136971),1641000000000,wind,517459,Y,2022-01-01 00:00:00,2022-01,0.439876,53.136971
284256,POINT (0.449723 53.134938),1641000000000,wind,474931,Y,2022-01-01 00:00:00,2022-01,0.449723,53.134938
284265,POINT (0.450255 53.126053),1641000000000,wind,356338,Y,2022-01-01 00:00:00,2022-01,0.450255,53.126053
284303,POINT (0.459526 53.24133),1641000000000,wind,172931,Y,2022-01-01 00:00:00,2022-01,0.459526,53.24133
284313,POINT (0.459576 53.132912),1641000000000,wind,119629,Y,2022-01-01 00:00:00,2022-01,0.459576,53.132912
284373,POINT (0.460222 53.188888),1641000000000,wind,214601,Y,2022-01-01 00:00:00,2022-01,0.460222,53.188888
284412,POINT (0.466932 53.223709),1641000000000,wind,392742,Y,2022-01-01 00:00:00,2022-01,0.466932,53.223709
284450,POINT (0.46943 53.130883),1641000000000,wind,90724,Y,2022-01-01 00:00:00,2022-01,0.46943,53.130883
284616,POINT (0.488307 53.207119),1641000000000,wind,378630,Y,2022-01-01 00:00:00,2022-01,0.488307,53.207119
284652,POINT (0.489802 53.176156),1641000000000,wind,162004,Y,2022-01-01 00:00:00,2022-01,0.489802,53.176156
284666,POINT (0.490021 53.182381),1641000000000,wind,447401,Y,2022-01-01 00:00:00,2022-01,0.490021,53.182381
284669,POINT (0.490078 53.128595),1641000000000,wind,94028,Y,2022-01-01 00:00:00,2022-01,0.490078,53.128595
284701,POINT (0.49101 53.145013),1641000000000,wind,142014,Y,2022-01-01 00:00:00,2022-01,0.49101,53.145013
284761,POINT (0.503075 53.139463),1641000000000,wind,360571,Y,2022-01-01 00:00:00,2022-01,0.503075,53.139463
284840,POINT (0.503781 53.183646),1641000000000,wind,536165,Y,2022-01-01 00:00:00,2022-01,0.503781,53.183646
284948,POINT (0.92472 53.255484),1641000000000,wind,211906,Y,2022-01-01 00:00:00,2022-01,0.92472,53.255484
285148,POINT (1.110101 53.153777),1641000000000,wind,427576,Y,2022-01-01 00:00:00,2022-01,1.110101,53.153777
285267,POINT (1.129601 53.136818),1641000000000,wind,83161,Y,2022-01-01 00:00:00,2022-01,1.129601,53.136818
285300,POINT (1.134373 53.129566),1641000000000,wind,218476,Y,2022-01-01 00:00:00,2022-01,1.134373,53.129566
285340,POINT (1.140322 53.146546),1641000000000,wind,451324,Y,2022-01-01 00:00:00,2022-01,1.140322,53.146546
285411,POINT (1.155128 53.136876),1641000000000,wind,433724,Y,2022-01-01 00:00:00,2022-01,1.155128,53.136876
285481,POINT (1.169952 53.12723),1641000000000,wind,137547,Y,2022-01-01 00:00:00,2022-01,1.169952,53.12723
285534,POINT (1.176155 53.126669),1641000000000,wind,443054,Y,2022-01-01 00:00:00,2022-01,1.176155,53.126669
285580,POINT (6.37253 54.473737),1641000000000,wind,276043,Y,2022-01-01 00:00:00,2022-01,6.37253,54.473737
285617,POINT (6.375148 54.510389),1641000000000,wind,348184,Y,2022-01-01 00:00:00,2022-01,6.375148,54.510389
285653,POINT (6.377286 54.479857),1641000000000,wind,235611,Y,2022-01-01 00:00:00,2022-01,6.377286,54.479857
285782,POINT (0.826439 53.252486),1641000000000,wind,272189,Y,2022-01-01 00:00:00,2022-01,0.826439,53.252486
285805,POINT (0.841931 53.239187),1641000000000,wind,397084,Y,2022-01-01 00:00:00,2022-01,0.841931,53.239187
285825,POINT (2.927349 51.590768),1641000000000,wind,509695,Y,2022-01-01 00:00:00,2022-01,2.927349,51.590768
285851,POINT (0.854382 53.234945),1641000000000,wind,237804,Y,2022-01-01 00:00:00,2022-01,0.854382,53.234945
285908,POINT (2.93438 51.537539),1641000000000,wind,66284,Y,2022-01-01 00:00:00,2022-01,2.93438,51.537539
285940,POINT (2.938423 51.564092),1641000000000,wind,45040,Y,2022-01-01 00:00:00,2022-01,2.938423,51.564092
286057,POINT (2.94571 51.613132),1641000000000,wind,264998,Y,2022-01-01 00:00:00,2022-01,2.94571,51.613132
286072,POINT (0.893869 53.254281),1641000000000,wind,419347,Y,2022-01-01 00:00:00,2022-01,0.893869,53.254281
286175,POINT (0.919529 53.248895),1641000000000,wind,54335,Y,2022-01-01 00:00:00,2022-01,0.919529,53.248895
286258,POINT (2.956843 51.584794),1641000000000,wind,46591,Y,2022-01-01 00:00:00,2022-01,2.956843,51.584794
286281,POINT (1.095249 53.163419),1641000000000,wind,497650,Y,2022-01-01 00:00:00,2022-01,1.095249,53.163419
286369,POINT (1.105318 53.161012),1641000000000,wind,319468,Y,2022-01-01 00:00:00,2022-01,1.105318,53.161012
286376,POINT (2.968655 51.610952),1641000000000,wind,437585,Y,2022-01-01 00:00:00,2022-01,2.968655,51.610952
286392,POINT (2.970417 51.559494),1641000000000,wind,152173,Y,2022-01-01 00:00:00,2022-01,2.970417,51.559494
286410,POINT (2.970888 51.526251),1641000000000,wind,230115,Y,2022-01-01 00:00:00,2022-01,2.970888,51.526251
286425,POINT (2.973538 51.490475),1641000000000,wind,335802,Y,2022-01-01 00:00:00,2022-01,2.973538,51.490475
286465,POINT (1.114229 53.134388),1641000000000,wind,297312,Y,2022-01-01 00:00:00,2022-01,1.114229,53.134388
286607,POINT (2.984372 51.49411),1641000000000,wind,518600,Y,2022-01-01 00:00:00,2022-01,2.984372,51.49411
286639,POINT (1.124914 53.1441),1641000000000,wind,108869,Y,2022-01-01 00:00:00,2022-01,1.124914,53.1441
286663,POINT (2.987295 51.588755),1641000000000,wind,489834,Y,2022-01-01 00:00:00,2022-01,2.987295,51.588755
286689,POINT (2.992134 51.518646),1641000000000,wind,321129,Y,2022-01-01 00:00:00,2022-01,2.992134,51.518646
286700,POINT (2.994442 51.595411),1641000000000,wind,59794,Y,2022-01-01 00:00:00,2022-01,2.994442,51.595411
286709,POINT (2.995337 51.555551),1641000000000,wind,405215,Y,2022-01-01 00:00:00,2022-01,2.995337,51.555551
286817,POINT (3.007008 51.520492),1641000000000,wind,207181,Y,2022-01-01 00:00:00,2022-01,3.007008,51.520492
286861,POINT (3.019018 51.514354),1641000000000,wind,187485,Y,2022-01-01 00:00:00,2022-01,3.019018,51.514354
286949,POINT (3.031268 51.5277),1641000000000,wind,304425,Y,2022-01-01 00:00:00,2022-01,3.031268,51.5277
286980,POINT (3.040416 51.52218),1641000000000,wind,397004,Y,2022-01-01 00:00:00,2022-01,3.040416,51.52218
286994,POINT (3.042947 51.556262),1641000000000,wind,380304,Y,2022-01-01 00:00:00,2022-01,3.042947,51.556262
287034,POINT (32.285927 31.83857),1641000000000,oil,220642,Y,2022-01-01 00:00:00,2022-01,32.285927,31.83857
287071,POINT (32.43628 31.57142),1641000000000,oil,426532,Y,2022-01-01 00:00:00,2022-01,32.43628,31.57142
287100,POINT (32.502157 31.526388),1641000000000,oil,383040,Y,2022-01-01 00:00:00,2022-01,32.502157,31.526388
287112,POINT (32.514701 29.826104),1593560000000,oil,497213,Y,2020-07-01 00:00:00,2020-07,32.514701,29.826104
287133,POINT (32.52695 29.859668),1538350000000,oil,477791,Y,2018-10-01 00:00:00,2018-10,32.52695,29.859668
287151,POINT (32.537225 31.506734),1641000000000,oil,278189,Y,2022-01-01 00:00:00,2022-01,32.537225,31.506734
287207,POINT (32.916909 28.820263),1641000000000,oil,328163,Y,2022-01-01 00:00:00,2022-01,32.916909,28.820263
287274,POINT (32.980634 28.520518),1641000000000,oil,41098,Y,2022-01-01 00:00:00,2022-01,32.980634,28.520518
287516,POINT (33.140784 28.624902),1641000000000,oil,79855,Y,2022-01-01 00:00:00,2022-01,33.140784,28.624902
287613,POINT (33.167327 28.918364),1641000000000,oil,357412,Y,2022-01-01 00:00:00,2022-01,33.167327,28.918364
287657,POINT (33.243134 28.257457),1641000000000,oil,494319,Y,2022-01-01 00:00:00,2022-01,33.243134,28.257457
287753,POINT (33.319356 28.277955),1641000000000,oil,299015,Y,2022-01-01 00:00:00,2022-01,33.319356,28.277955
287790,POINT (33.42191 28.224134),1641000000000,oil,115419,Y,2022-01-01 00:00:00,2022-01,33.42191,28.224134
287828,POINT (3.062894 51.575036),1641000000000,wind,492595,Y,2022-01-01 00:00:00,2022-01,3.062894,51.575036
287851,POINT (3.07511 51.58402),1641000000000,wind,200038,Y,2022-01-01 00:00:00,2022-01,3.07511,51.58402
287874,POINT (-12.978096 50.7832),1501550000000,possible_oil,513854,Y,2017-08-01 00:00:00,2017-08,-12.978096,50.7832
287876,POINT (3.001002 51.591415),1506820000000,probable_oil,220138,Y,2017-10-01 00:00:00,2017-10,3.001002,51.591415
287981,POINT (2.985277 51.510624),1641000000000,unknown,445831,Y,2022-01-01 00:00:00,2022-01,2.985277,51.510624
287993,POINT (3.045817 51.394492),1641000000000,unknown,6672,Y,2022-01-01 00:00:00,2022-01,3.045817,51.394492
288032,POINT (4.071972 51.508124),1633050000000,unknown,473300,Y,2021-10-01 00:00:00,2021-10,4.071972,51.508124
288090,POINT (-0.204587 50.669201),1641000000000,wind,176612,Y,2022-01-01 00:00:00,2022-01,-0.204587,50.669201
288115,POINT (-0.208641 50.683),1641000000000,wind,335362,Y,2022-01-01 00:00:00,2022-01,-0.208641,50.683
288210,POINT (-0.22481 50.673234),1641000000000,wind,258437,Y,2022-01-01 00:00:00,2022-01,-0.22481,50.673234
288226,POINT (-0.2285 50.654741),1641000000000,wind,261766,Y,2022-01-01 00:00:00,2022-01,-0.2285,50.654741
288236,POINT (-0.22937 50.68666),1641000000000,wind,443659,Y,2022-01-01 00:00:00,2022-01,-0.22937,50.68666
288240,POINT (-0.230778 50.661542),1641000000000,wind,44979,Y,2022-01-01 00:00:00,2022-01,-0.230778,50.661542
288248,POINT (-0.231273 50.69358),1641000000000,wind,146761,Y,2022-01-01 00:00:00,2022-01,-0.231273,50.69358
288274,POINT (-0.238835 50.656681),1641000000000,wind,74486,Y,2022-01-01 00:00:00,2022-01,-0.238835,50.656681
288380,POINT (-0.255577 50.678989),1641000000000,wind,315766,Y,2022-01-01 00:00:00,2022-01,-0.255577,50.678989
288489,POINT (-0.290101 50.666341),1641000000000,wind,346581,Y,2022-01-01 00:00:00,2022-01,-0.290101,50.666341
288538,POINT (-0.300373 50.668345),1641000000000,wind,74522,Y,2022-01-01 00:00:00,2022-01,-0.300373,50.668345
288602,POINT (-0.308445 50.663387),1641000000000,wind,126174,Y,2022-01-01 00:00:00,2022-01,-0.308445,50.663387
288666,POINT (34.304851 31.747382),1641000000000,oil,500322,Y,2022-01-01 00:00:00,2022-01,34.304851,31.747382
288672,POINT (34.489513 31.646434),1641000000000,oil,54349,Y,2022-01-01 00:00:00,2022-01,34.489513,31.646434
288673,POINT (-0.314325 50.651695),1641000000000,wind,330896,Y,2022-01-01 00:00:00,2022-01,-0.314325,50.651695
288705,POINT (-0.316383 50.658468),1641000000000,wind,103313,Y,2022-01-01 00:00:00,2022-01,-0.316383,50.658468
288748,POINT (27.123941 37.456553),1641000000000,possible_oil,487520,Y,2022-01-01 00:00:00,2022-01,27.123941,37.456553
288791,POINT (-0.331107 50.674045),1641000000000,wind,353637,Y,2022-01-01 00:00:00,2022-01,-0.331107,50.674045
288821,POINT (-0.335004 50.655491),1641000000000,wind,384156,Y,2022-01-01 00:00:00,2022-01,-0.335004,50.655491
288837,POINT (-0.335153 50.687848),1641000000000,wind,180821,Y,2022-01-01 00:00:00,2022-01,-0.335153,50.687848
288850,POINT (30.1683 36.268209),1641000000000,possible_oil,542334,Y,2022-01-01 00:00:00,2022-01,30.1683,36.268209
288861,POINT (31.479095 36.720278),1641000000000,possible_oil,429354,Y,2022-01-01 00:00:00,2022-01,31.479095,36.720278
288879,POINT (31.506866 36.711368),1641000000000,possible_oil,53849,Y,2022-01-01 00:00:00,2022-01,31.506866,36.711368
288888,POINT (33.040657 34.637103),1641000000000,possible_oil,541818,Y,2022-01-01 00:00:00,2022-01,33.040657,34.637103
288898,POINT (34.760898 32.446423),1641000000000,possible_oil,172318,Y,2022-01-01 00:00:00,2022-01,34.760898,32.446423
