id_obs,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
38,4041040000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2282691,Animalia,Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,Monotheca,Monotheca obliqua,,SPECIES,"Plumularia obliqua (Johnston, 1847)","Plumularia obliqua (Thompson, 1844)","(Thompson, 1844)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.87,0.01,707,,,,,,2019-06,,6,2019,2266999,5185801,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2282691,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:47.186Z,,GEODETIC_DATUM_ASSUMED_WGS84
39,4040780000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2063723,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)","Chrysaora hysoscella (Linnaeus, 1766)","(Linnaeus, 1766)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.66,0.09,707,,,,,,2017-06-17,17,6,2017,5185425,5185425,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2063723,,Servicio de Vida Silvestre,,CC_BY_NC_4_0,,Servicio de Vida Silvestre,,native,2026-03-03T21:34:38.281Z,,GEODETIC_DATUM_ASSUMED_WGS84
40,4040570000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2146924,Animalia,Cnidaria,Anthozoa,,Cerianthidae,Cerianthus,Cerianthus membranaceus,,SPECIES,"Cerianthus membranaceus (Gmelin, 1791)",Cerianthus membranaceus,,ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.61,0.02,707,,,,,,2018-06-27,27,6,2018,5841862,5841862,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2146924,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.662Z,,GEODETIC_DATUM_ASSUMED_WGS84
41,4040870000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2135573,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,Aglaophenia,Aglaophenia acacia,,SPECIES,"Aglaophenia acacia Allman, 1883",Aglaophenia acacia,,ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.51,-0.25,707,,,,,,2018-05-08,8,5,2018,2267418,2267418,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2135573,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.566Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH
42,4040580000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2147158,Animalia,Cnidaria,Anthozoa,,Cerianthidae,Cerianthus,Cerianthus membranaceus,,SPECIES,"Cerianthus membranaceus (Gmelin, 1791)",Cerianthus membranaceus,,ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.62,0.02,707,,,,,,2018-06-27,27,6,2018,5841862,5841862,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2147158,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.662Z,,GEODETIC_DATUM_ASSUMED_WGS84
43,4040920000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2145038,Animalia,Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,Monotheca,Monotheca obliqua,,SPECIES,"Plumularia obliqua (Johnston, 1847)","Plumularia obliqua (Thompson, 1844)","(Thompson, 1844)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.58,-0.04,707,,,,,,2018-06-27,27,6,2018,2266999,5185801,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2145038,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.461Z,,GEODETIC_DATUM_ASSUMED_WGS84
44,1500740000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:365781,Animalia,Cnidaria,Anthozoa,,Cerianthidae,Cerianthus,Cerianthus membranaceus,,SPECIES,"Cerianthus membranaceus (Gmelin, 1791)",Cerianthus membranaceus,,ES,,Castellón/Castelló,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,40.3,0.33,707,,,,,,2019-05-09,9,5,2019,5841862,5841862,HUMAN_OBSERVATION,BDBCV,BDBCV-General,365781,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:33:57.923Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
45,4040590000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2151774,Animalia,Cnidaria,Anthozoa,Scleralcyonacea,Pennatulidae,Pennatula,Pennatula phosphorea,,SPECIES,"Pennatula phosphorea Linnaeus, 1758","Pennatula phosphorea Linnaeus, 1758","Linnaeus, 1758",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.61,0.02,707,,,,,,2018-06-27,27,6,2018,2258697,2258697,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2151774,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.942Z,,GEODETIC_DATUM_ASSUMED_WGS84
46,4040850000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2075919,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,Aglaophenia,Aglaophenia pluma,,SPECIES,"Aglaophenia pluma (Linnaeus, 1758)",Aglaophenia pluma,,ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.65,0.08,707,,,,,,2017-07-21,21,7,2017,2267393,2267393,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2075919,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.285Z,,GEODETIC_DATUM_ASSUMED_WGS84
47,4040570000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2136626,Animalia,Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,Monotheca,Monotheca obliqua,,SPECIES,"Plumularia obliqua (Johnston, 1847)","Plumularia obliqua (Thompson, 1844)","(Thompson, 1844)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,37.87,-0.74,707,,,,,,2018-07-30,30,7,2018,2266999,5185801,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2136626,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.570Z,,GEODETIC_DATUM_ASSUMED_WGS84
48,4040790000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2063729,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Rhizostoma,Rhizostoma pulmo,,SPECIES,"Rhizostoma pulmo (Macri, 1778)",Rhizostoma pulmo,,ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.47,-0.32,707,,,,,,2017-07-01,1,7,2017,5185453,5185453,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2063729,,Ayuntamiento de Valencia,,CC_BY_NC_4_0,,Ayuntamiento de Valencia,,native,2026-03-03T21:34:38.870Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
49,4040860000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2151932,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,Aglaophenia,Aglaophenia acacia,,SPECIES,"Aglaophenia acacia Allman, 1883",Aglaophenia acacia,,ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.62,0.02,707,,,,,,2018-06-27,27,6,2018,2267418,2267418,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2151932,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.478Z,,GEODETIC_DATUM_ASSUMED_WGS84
50,4988470000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2777297,Animalia,Cnidaria,Anthozoa,Malacalcyonacea,Paramuriceidae,Paramuricea,Paramuricea clavata,,SPECIES,"Paramuricea clavata (Risso, 1827)","Paramuricea clavata (Risso, 1826)","(Risso, 1826)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.72,0.29,707,,,,,,2016-07-19,19,7,2016,2261251,2261251,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2777297,,J. Guallart Furió,,CC_BY_NC_4_0,,J. Guallart Furió,,native,2026-03-03T21:34:31.842Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH
51,4040870000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2081381,Animalia,Cnidaria,Anthozoa,,Cerianthidae,Cerianthus,Cerianthus membranaceus,,SPECIES,"Cerianthus membranaceus (Gmelin, 1791)",Cerianthus membranaceus,,ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.63,0.06,707,,,,,,2017-07-21,21,7,2017,5841862,5841862,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2081381,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.289Z,,GEODETIC_DATUM_ASSUMED_WGS84
52,4853740000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2736256,Animalia,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Campanularia,Campanularia breviscyphia,,SPECIES,"Campanularia breviscyphia Sars, 1857","Campanularia breviscyphia (Stechow, 1919)","(Stechow, 1919)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,37.94,-0.7,707,,,,,,2023-05-31,31,5,2023,5186137,5186137,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2736256,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:31.779Z,,GEODETIC_DATUM_ASSUMED_WGS84
53,4040870000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2140748,Animalia,Cnidaria,Anthozoa,Actiniaria,Boloceroididae,Bunodeopsis,Bunodeopsis strumosa,,SPECIES,"Bunodeopsis strumosa Andrès, 1881","Bunodeopsis strumosa Andrès, 1881","Andrès, 1881",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.11,-0.63,707,,,,,,2018-06-19,19,6,2018,2256110,2256110,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2140748,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.576Z,,GEODETIC_DATUM_ASSUMED_WGS84
54,1500740000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:365788,Animalia,Cnidaria,Anthozoa,Malacalcyonacea,Clavulariidae,Clavularia,Clavularia crassa,,SPECIES,"Clavularia crassa (Milne Edwards, 1848)","Clavularia crassa (Milne Edwards, 1848) ","(Milne Edwards, 1848) ",ES,,Castellón/Castelló,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,40.3,0.33,707,,,,,,2019-05-09,9,5,2019,5184870,5184870,HUMAN_OBSERVATION,BDBCV,BDBCV-General,365788,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:09.510Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
55,4041070000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2687414,Animalia,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Tridentata,Tridentata perpusilla,,SPECIES,"Tridentata perpusilla (Stechow, 1919)","Tridentata perpusilla (Stechow, 1919)","(Stechow, 1919)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.33,-0.45,707,,,,,,2022,,,2022,11360452,11360452,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2687414,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:39.873Z,,GEODETIC_DATUM_ASSUMED_WGS84
56,4040570000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2144645,Animalia,Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Calliactis,Calliactis palliata,,SPECIES,"Calliactis palliata (Fabricius, 1779)","Calliactis palliata (Müller, 1776)","(Müller, 1776)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.58,-0.04,707,,,,,,2018-06-27,27,6,2018,12192601,12192601,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2144645,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.585Z,,GEODETIC_DATUM_ASSUMED_WGS84
57,4853760000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2736869,Animalia,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Campanularia,Campanularia breviscyphia,,SPECIES,"Campanularia breviscyphia Sars, 1857","Campanularia breviscyphia (Stechow, 1919)","(Stechow, 1919)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.61,-0.03,707,,,,,,2023-06-20,20,6,2023,5186137,5186137,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2736869,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:31.779Z,,GEODETIC_DATUM_ASSUMED_WGS84
58,4040510000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2076984,Animalia,Cnidaria,Anthozoa,,Cerianthidae,Cerianthus,Cerianthus membranaceus,,SPECIES,"Cerianthus membranaceus (Gmelin, 1791)",Cerianthus membranaceus,,ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.75,0.23,707,,,,,,2017-06-12,12,6,2017,5841862,5841862,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2076984,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.446Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
59,4040790000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2076374,Animalia,Cnidaria,Anthozoa,,Cerianthidae,Cerianthus,Cerianthus membranaceus,,SPECIES,"Cerianthus membranaceus (Gmelin, 1791)",Cerianthus membranaceus,,ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.68,0.14,707,,,,,,2017-07-20,20,7,2017,5841862,5841862,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2076374,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.874Z,,GEODETIC_DATUM_ASSUMED_WGS84
60,4040880000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2147200,Animalia,Cnidaria,Anthozoa,Scleralcyonacea,Pennatulidae,Pennatula,Pennatula phosphorea,,SPECIES,"Pennatula phosphorea Linnaeus, 1758","Pennatula phosphorea Linnaeus, 1758","Linnaeus, 1758",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.62,0.01,707,,,,,,2018-06-27,27,6,2018,2258697,2258697,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2147200,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.592Z,,GEODETIC_DATUM_ASSUMED_WGS84
61,4040870000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2086331,Animalia,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Tridentata,Tridentata perpusilla,,SPECIES,"Tridentata perpusilla (Stechow, 1919)","Tridentata perpusilla (Stechow, 1919)","(Stechow, 1919)",ES,,Alicante/Alacant,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.73,0.22,707,,,,,,2017-06-12,12,6,2017,11360452,11360452,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2086331,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.292Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
62,4853760000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2738371,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Corynidae,Coryne,Coryne muscoides,,SPECIES,"Coryne muscoides (Linnaeus, 1761)","Coryne muscoides (Linnaeus, 1761)","(Linnaeus, 1761)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.7,0.17,707,,,,,,2023-10-04,4,10,2023,5185691,5185691,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2738371,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:31.780Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
63,4040840000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2081431,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,Aglaophenia,Aglaophenia acacia,,SPECIES,"Aglaophenia acacia Allman, 1883",Aglaophenia acacia,,ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.63,0.06,707,,,,,,2017-07-21,21,7,2017,2267418,2267418,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2081431,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.877Z,,GEODETIC_DATUM_ASSUMED_WGS84
64,4040510000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2063728,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Rhizostoma,Rhizostoma pulmo,,SPECIES,"Rhizostoma pulmo (Macri, 1778)",Rhizostoma pulmo,,ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.41,-0.33,707,,,,,,2017-07-01,1,7,2017,5185453,5185453,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2063728,,Ayuntamiento de Valencia,,CC_BY_NC_4_0,,Ayuntamiento de Valencia,,native,2026-03-03T21:34:38.525Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
65,4040810000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2084717,Animalia,Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,Monotheca,Monotheca obliqua,,SPECIES,"Plumularia obliqua (Johnston, 1847)","Plumularia obliqua (Thompson, 1844)","(Thompson, 1844)",ES,,Alicante/Alacant,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.46,-0.34,707,,,,,,2017-08-02,2,8,2017,2266999,5185801,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2084717,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.879Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
66,4040830000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2082888,Animalia,Cnidaria,Anthozoa,,Cerianthidae,Cerianthus,Cerianthus membranaceus,,SPECIES,"Cerianthus membranaceus (Gmelin, 1791)",Cerianthus membranaceus,,ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.68,0.13,707,,,,,,2017-07-20,20,7,2017,5841862,5841862,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2082888,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.453Z,,GEODETIC_DATUM_ASSUMED_WGS84
67,4853750000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2739875,Animalia,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Tridentata,Tridentata perpusilla,,SPECIES,"Tridentata perpusilla (Stechow, 1919)","Tridentata perpusilla (Stechow, 1919)","(Stechow, 1919)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.56,-0.06,707,,,,,,2023-06-21,21,6,2023,11360452,11360452,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2739875,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:31.782Z,,GEODETIC_DATUM_ASSUMED_WGS84
68,4040510000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2078317,Animalia,Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,Monotheca,Monotheca obliqua,,SPECIES,"Plumularia obliqua (Johnston, 1847)","Plumularia obliqua (Thompson, 1844)","(Thompson, 1844)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.65,0.09,707,,,,,,2017-07-21,21,7,2017,2266999,5185801,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2078317,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.531Z,,GEODETIC_DATUM_ASSUMED_WGS84
69,4041080000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2513355,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Pelagia,Pelagia noctiluca,,SPECIES,"Pelagia noctiluca (Forsskål, 1775)",Pelagia noctiluca,,ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.71,0.17,707,,,,,,2021-08-16,16,8,2021,2264423,2264423,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2513355,,Servicio de Socorrismo,,CC_BY_NC_4_0,,Servicio de Socorrismo,,native,2026-03-03T21:34:39.418Z,,GEODETIC_DATUM_ASSUMED_WGS84
70,4040520000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2086785,Animalia,Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Calliactis,Calliactis palliata,,SPECIES,"Calliactis palliata (Fabricius, 1779)","Calliactis palliata (Müller, 1776)","(Müller, 1776)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.31,-0.28,707,,,,,,2017-10-24,24,10,2017,12192601,12192601,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2086785,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.454Z,,GEODETIC_DATUM_ASSUMED_WGS84
71,4040530000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2081547,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,Aglaophenia,Aglaophenia acacia,,SPECIES,"Aglaophenia acacia Allman, 1883",Aglaophenia acacia,,ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.63,0.06,707,,,,,,2017-07-21,21,7,2017,2267418,2267418,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2081547,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.792Z,,GEODETIC_DATUM_ASSUMED_WGS84
72,4040830000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2088729,Animalia,Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Calliactis,Calliactis palliata,,SPECIES,"Calliactis palliata (Fabricius, 1779)","Calliactis palliata (Müller, 1776)","(Müller, 1776)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.37,-0.3,707,,,,,,2017-10-24,24,10,2017,12192601,12192601,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2088729,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.460Z,,GEODETIC_DATUM_ASSUMED_WGS84
73,4040530000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2085895,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,Aglaophenia,Aglaophenia acacia,,SPECIES,"Aglaophenia acacia Allman, 1883",Aglaophenia acacia,,ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.66,0.12,707,,,,,,2017-07-20,20,7,2017,2267418,2267418,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2085895,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.797Z,,GEODETIC_DATUM_ASSUMED_WGS84
74,4040530000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2086830,Animalia,Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Calliactis,Calliactis palliata,,SPECIES,"Calliactis palliata (Fabricius, 1779)","Calliactis palliata (Müller, 1776)","(Müller, 1776)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.31,-0.28,707,,,,,,2017-10-24,24,10,2017,12192601,12192601,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2086830,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.798Z,,GEODETIC_DATUM_ASSUMED_WGS84
