"distance_port_min","distance_infra_min","phylum"
3.064085,0.094232,Cnidaria
2.816581,0.215252,Cnidaria
2.816581,0.215252,Cnidaria
2.816581,0.215252,Cnidaria
3.064085,0.094232,Cnidaria
1.639077,0.021458,Cnidaria
2.876515,0.275302,Cnidaria
2.876515,0.275302,Cnidaria
2.597395,0.044789,Cnidaria
2.816581,0.215252,Cnidaria
3.064085,0.094232,Cnidaria
2.816581,0.215252,Cnidaria
2.110399,0.147194,Cnidaria
2.354629,0.198994,Cnidaria
3.064085,0.094232,Cnidaria
2.354629,0.198994,Cnidaria
2.354629,0.198994,Cnidaria
2.354629,0.198994,Cnidaria
1.639077,0.021458,Cnidaria
5.199191,0.174178,Cnidaria
2.354629,0.198994,Cnidaria
3.757487,0.185243,Cnidaria
4.696848,0.497455,Cnidaria
2.876515,0.275302,Cnidaria
2.876515,0.275302,Cnidaria
4.247273,0.554089,Cnidaria
4.714250,0.500977,Cnidaria
3.064085,0.094232,Cnidaria
2.816581,0.215252,Cnidaria
3.064085,0.094232,Cnidaria
4.715066,0.471724,Cnidaria
4.500254,0.621652,Cnidaria
2.816581,0.215252,Cnidaria
4.716274,0.504168,Cnidaria
4.184028,0.516992,Cnidaria
2.816581,0.215252,Cnidaria
4.714250,0.500977,Cnidaria
4.920579,0.288200,Cnidaria
1.639077,0.021458,Cnidaria
2.876515,0.275302,Arthropoda
21.157912,1.105622,Arthropoda
10.485700,0.541439,Arthropoda
20.339309,1.086665,Arthropoda
2.816581,0.215252,Arthropoda
8.733132,0.377814,Arthropoda
22.667254,0.063871,Arthropoda
10.272453,0.147232,Arthropoda
9.795111,0.117799,Arthropoda
3.064085,0.094232,Arthropoda
21.125248,0.863541,Arthropoda
6.594334,0.465946,Arthropoda
21.122697,0.865685,Arthropoda
3.064085,0.094232,Arthropoda
9.303392,0.444861,Arthropoda
5.252997,0.048752,Arthropoda
21.686592,0.743539,Arthropoda
9.451170,0.049220,Arthropoda
3.064085,0.094232,Arthropoda
9.213396,0.279514,Arthropoda
23.336106,0.361035,Arthropoda
20.200739,0.982336,Arthropoda
3.064085,0.094232,Arthropoda
10.182213,0.077536,Arthropoda
7.039369,0.173837,Arthropoda
22.667090,0.064017,Arthropoda
9.136567,0.307150,Arthropoda
3.064085,0.094232,Arthropoda
22.666015,0.065284,Arthropoda
7.039369,0.173837,Arthropoda
9.795111,0.117799,Arthropoda
23.920635,0.695363,Arthropoda
2.354629,0.198994,Arthropoda
10.517308,0.262506,Arthropoda
10.910379,0.348068,Arthropoda
20.203626,0.984912,Arthropoda
9.801211,0.086490,Arthropoda
2.110399,0.147194,Arthropoda
9.944515,0.229034,Arthropoda
8.848077,0.390633,Arthropoda
10.655646,0.176540,Arthropoda
2.354629,0.198994,Arthropoda
20.202929,0.984275,Arthropoda
9.944515,0.229034,Arthropoda
10.279034,0.677592,Arthropoda
2.876515,0.275302,Arthropoda
9.944515,0.229034,Arthropoda
2.110399,0.147194,Arthropoda
8.733132,0.377814,Arthropoda
3.064085,0.094232,Arthropoda
10.616369,0.360218,Arthropoda
2.354629,0.198994,Arthropoda
10.170058,0.177423,Arthropoda
8.717993,0.611709,Arthropoda
2.455581,0.158195,Arthropoda
9.795111,0.117799,Arthropoda
9.429880,0.020175,Arthropoda
2.354629,0.198994,Arthropoda
10.040194,0.049485,Arthropoda
8.210846,0.909084,Arthropoda
4.754351,0.475793,Cnidaria
9.902727,0.257229,Arthropoda
2.597395,0.044789,Arthropoda
10.966022,0.316175,Arthropoda
4.716274,0.504168,Cnidaria
2.597395,0.044789,Cnidaria
11.082235,0.213795,Arthropoda
5.385366,0.038318,Arthropoda
5.104878,0.053344,Cnidaria
4.946818,0.257212,Cnidaria
4.746316,0.480520,Cnidaria
3.064085,0.094232,Arthropoda
4.854287,0.364017,Cnidaria
10.938555,0.311153,Arthropoda
4.959084,0.240216,Cnidaria
11.082235,0.213795,Arthropoda
2.876515,0.275302,Arthropoda
4.834258,0.386371,Cnidaria
7.648688,0.155118,Arthropoda
4.716274,0.504168,Cnidaria
4.882304,0.337068,Cnidaria
8.941340,0.131426,Arthropoda
4.043615,0.351475,Cnidaria
5.087136,0.125252,Cnidaria
5.304722,0.293237,Cnidaria
9.806102,0.123894,Arthropoda
5.505825,0.586738,Cnidaria
6.812726,0.875785,Arthropoda
4.716274,0.504168,Cnidaria
9.451170,0.049220,Arthropoda
3.868682,0.061222,Cnidaria
10.255011,0.758571,Arthropoda
5.065216,0.140907,Cnidaria
4.973118,0.226399,Cnidaria
10.279034,0.677592,Arthropoda
4.301282,0.564062,Cnidaria
5.362365,0.311666,Cnidaria
3.769058,0.123892,Cnidaria
5.109475,0.070886,Cnidaria
5.140785,0.105778,Cnidaria
5.105274,0.052520,Cnidaria
3.550005,0.409687,Cnidaria
4.105403,0.435933,Cnidaria
4.115410,0.415754,Cnidaria
3.925387,0.164760,Cnidaria
5.089170,0.068740,Cnidaria
4.129053,0.390816,Cnidaria
4.882304,0.337068,Cnidaria
4.714250,0.500977,Cnidaria
5.564277,0.678846,Cnidaria
4.714250,0.500977,Cnidaria
5.023110,0.180543,Cnidaria
5.528275,0.635121,Cnidaria
4.834258,0.386371,Cnidaria
5.385620,0.421252,Cnidaria
4.988907,0.216372,Cnidaria
4.716274,0.504168,Cnidaria
4.282098,0.569344,Cnidaria
4.740365,0.489312,Cnidaria
4.272630,0.560673,Cnidaria
5.099798,0.072572,Cnidaria
5.150483,0.109302,Cnidaria
4.824296,0.408833,Cnidaria
4.712670,0.484378,Cnidaria
3.744800,0.207219,Cnidaria
4.685443,0.501608,Cnidaria
5.230515,0.152647,Cnidaria
4.716274,0.504168,Cnidaria
4.130461,0.464716,Cnidaria
3.909389,0.126352,Cnidaria
5.002937,0.202904,Cnidaria
3.758397,0.205634,Cnidaria
5.192256,0.199173,Cnidaria
5.177166,0.132408,Cnidaria
5.092760,0.046380,Cnidaria
5.119154,0.070590,Cnidaria
5.428867,0.701244,Cnidaria
4.724296,0.499065,Cnidaria
5.182521,0.194195,Cnidaria
5.304722,0.293237,Cnidaria
4.824296,0.408833,Cnidaria
5.554420,0.671025,Cnidaria
4.043615,0.351475,Cnidaria
4.946818,0.257212,Cnidaria
4.125610,0.396820,Cnidaria
5.479995,0.550787,Cnidaria
4.746316,0.480520,Cnidaria
5.102329,0.062898,Cnidaria
4.234781,0.526460,Cnidaria
4.709128,0.482708,Cnidaria
5.387506,0.455252,Cnidaria
5.592187,0.708673,Cnidaria
4.693220,0.493650,Cnidaria
4.700251,0.514806,Cnidaria
5.528275,0.635121,Cnidaria
5.119154,0.070590,Cnidaria
5.387506,0.455252,Cnidaria
4.702365,0.501681,Cnidaria
9.982303,0.832040,Arthropoda
9.911391,0.280230,Arthropoda
9.770787,0.229413,Arthropoda
9.451170,0.049220,Arthropoda
10.179314,0.136347,Arthropoda
10.182213,0.077536,Arthropoda
21.001280,0.794890,Arthropoda
8.973434,0.132985,Arthropoda
8.973434,0.132985,Arthropoda
21.018044,0.776389,Arthropoda
2.354629,0.198994,Arthropoda
10.774148,0.463231,Arthropoda
21.119846,0.868255,Arthropoda
10.182213,0.077536,Arthropoda
21.125719,0.863038,Arthropoda
7.452420,0.397573,Arthropoda
9.795111,0.117799,Arthropoda
2.354629,0.198994,Arthropoda
23.959171,0.715745,Arthropoda
10.517308,0.262506,Arthropoda
20.516197,1.411418,Arthropoda
10.754243,0.645357,Arthropoda
2.354629,0.198994,Arthropoda
10.040194,0.049485,Arthropoda
20.749622,1.212208,Arthropoda
12.719090,0.454965,Arthropoda
2.816581,0.215252,Arthropoda
21.366705,0.284968,Arthropoda
10.170058,0.177423,Arthropoda
9.451170,0.049220,Arthropoda
14.228510,0.646563,Arthropoda
8.181785,0.048087,Arthropoda
2.816581,0.215252,Arthropoda
8.553699,0.582837,Arthropoda
14.287910,0.590607,Arthropoda
7.980023,0.271062,Arthropoda
2.354629,0.198994,Arthropoda
13.566059,0.501627,Arthropoda
10.170058,0.177423,Arthropoda
4.698262,0.512072,Cnidaria
5.528275,0.635121,Cnidaria
5.101171,0.113318,Cnidaria
4.716274,0.504168,Cnidaria
4.720255,0.492596,Cnidaria
4.979273,0.218012,Cnidaria
5.184819,0.185475,Cnidaria
5.182016,0.116235,Cnidaria
5.192256,0.199173,Cnidaria
4.722858,0.463901,Cnidaria
4.716274,0.504168,Cnidaria
5.213619,0.165151,Cnidaria
3.571776,0.418230,Cnidaria
3.925387,0.164760,Cnidaria
4.702365,0.501681,Cnidaria
4.503728,0.631094,Cnidaria
3.523160,0.391838,Cnidaria
4.715066,0.471724,Cnidaria
4.412157,0.637580,Cnidaria
4.510323,0.631771,Cnidaria
4.707420,0.482494,Cnidaria
4.735409,0.451608,Cnidaria
4.902360,0.314707,Cnidaria
5.175089,0.180674,Cnidaria
4.707420,0.482494,Cnidaria
5.073101,0.137605,Cnidaria
4.722858,0.463901,Cnidaria
4.253701,0.543468,Cnidaria
5.502242,0.599236,Cnidaria
5.315618,0.334883,Cnidaria
4.512926,0.611276,Cnidaria
4.119670,0.382804,Cnidaria
4.722255,0.495640,Cnidaria
5.107446,0.043988,Cnidaria
4.758258,0.463082,Cnidaria
5.096446,0.024020,Cnidaria
5.109475,0.070886,Cnidaria
4.959084,0.240216,Cnidaria
3.925387,0.164760,Cnidaria
3.521838,0.384754,Cnidaria
4.824296,0.408833,Cnidaria
4.866375,0.346489,Cnidaria
5.120788,0.071364,Cnidaria
4.712670,0.484378,Cnidaria
5.572464,0.692893,Cnidaria
3.521838,0.384754,Cnidaria
4.702365,0.501681,Cnidaria
4.828250,0.395234,Cnidaria
5.444401,0.468830,Cnidaria
5.109475,0.070886,Cnidaria
4.712670,0.484378,Cnidaria
5.175089,0.180674,Cnidaria
4.722255,0.495640,Cnidaria
5.549706,0.644658,Cnidaria
5.182016,0.116235,Cnidaria
5.424804,0.452643,Cnidaria
4.760664,0.428767,Cnidaria
4.786252,0.435833,Cnidaria
5.360125,0.316617,Cnidaria
4.676701,0.519072,Cnidaria
4.792251,0.427111,Cnidaria
4.724296,0.499065,Cnidaria
4.888348,0.328158,Cnidaria
5.110032,0.034991,Cnidaria
4.722858,0.463901,Cnidaria
4.834258,0.386371,Cnidaria
5.440447,0.480649,Cnidaria
5.107446,0.043988,Cnidaria
3.507755,0.372467,Cnidaria
5.192256,0.199173,Cnidaria
4.503728,0.631094,Cnidaria
4.241008,0.540266,Cnidaria
4.713572,0.473621,Cnidaria
5.297178,0.279140,Cnidaria
5.138515,0.074156,Cnidaria
7.549400,0.015047,Arthropoda
19.921923,0.939570,Arthropoda
8.357907,0.045574,Arthropoda
23.831706,0.160405,Arthropoda
13.089769,0.507304,Arthropoda
9.116106,0.463622,Arthropoda
28.428273,2.068004,Arthropoda
14.047127,0.289336,Arthropoda
9.062340,0.391599,Arthropoda
14.840614,0.328058,Arthropoda
8.550343,0.589479,Arthropoda
6.982230,0.074820,Arthropoda
28.247254,0.088805,Arthropoda
9.432709,0.020043,Arthropoda
6.053192,0.133212,Arthropoda
10.487787,0.067700,Arthropoda
7.272406,1.062259,Arthropoda
6.977709,0.074975,Arthropoda
6.811103,0.860694,Arthropoda
12.851965,1.150264,Arthropoda
5.369310,0.233838,Arthropoda
6.811103,0.860694,Arthropoda
7.322733,0.076830,Arthropoda
6.102373,0.683643,Arthropoda
14.476112,0.057940,Arthropoda
13.166875,0.420400,Arthropoda
9.432709,0.020043,Arthropoda
9.751170,0.089460,Arthropoda
9.496666,0.051802,Arthropoda
10.635392,0.376670,Arthropoda
26.894428,2.492383,Arthropoda
10.635392,0.376670,Arthropoda
6.441066,0.186008,Arthropoda
7.789340,0.014078,Arthropoda
26.687632,2.467131,Arthropoda
5.818482,0.465551,Arthropoda
29.770083,2.147525,Arthropoda
7.793930,0.002560,Arthropoda
14.668548,0.035245,Arthropoda
15.150320,0.008411,Arthropoda
14.375504,0.621977,Arthropoda
8.713185,0.612399,Arthropoda
12.877171,1.258134,Arthropoda
14.680623,0.122769,Arthropoda
28.097629,2.446666,Arthropoda
8.190779,0.147738,Arthropoda
22.976309,0.362324,Arthropoda
28.331613,0.004306,Arthropoda
31.816642,3.441852,Arthropoda
5.291327,0.008085,Arthropoda
7.797007,0.009168,Arthropoda
7.557291,0.002464,Arthropoda
11.962009,0.097653,Arthropoda
5.292021,0.001854,Arthropoda
10.479296,0.039701,Arthropoda
15.753574,0.561066,Arthropoda
24.376703,1.683381,Arthropoda
14.781022,0.105345,Arthropoda
20.803516,0.526258,Arthropoda
8.782902,0.446792,Arthropoda
29.792306,1.604565,Arthropoda
21.532170,0.579981,Arthropoda
8.217115,0.166032,Arthropoda
9.502963,0.013322,Arthropoda
22.528389,0.208633,Arthropoda
10.406088,0.058550,Arthropoda
10.256238,0.017564,Arthropoda
8.294185,0.306714,Arthropoda
14.516275,0.009678,Arthropoda
22.047363,0.486839,Arthropoda
14.336567,0.611935,Arthropoda
17.964176,1.339544,Arthropoda
16.657619,1.443650,Arthropoda
24.645373,0.653637,Arthropoda
8.401567,0.145993,Arthropoda
7.642371,0.160025,Arthropoda
14.665745,0.036544,Arthropoda
14.681357,0.124130,Arthropoda
21.307361,0.189675,Arthropoda
16.065218,0.163734,Arthropoda
26.687632,2.467131,Arthropoda
20.246341,1.033167,Arthropoda
27.962610,2.236704,Arthropoda
27.226591,1.447487,Arthropoda
9.511339,0.005015,Arthropoda
10.938519,0.311116,Arthropoda
14.081525,0.374544,Arthropoda
10.337243,0.018422,Arthropoda
24.282550,0.790113,Arthropoda
10.485506,0.067484,Arthropoda
6.931422,0.093203,Arthropoda
15.166804,0.005532,Arthropoda
21.351983,0.220183,Arthropoda
27.364110,2.491339,Arthropoda
10.261509,0.010672,Arthropoda
14.217167,0.286725,Arthropoda
27.820587,2.450903,Arthropoda
19.283121,0.273641,Arthropoda
14.833058,0.106113,Arthropoda
7.797007,0.009168,Arthropoda
6.996874,0.054664,Arthropoda
21.532170,0.579981,Arthropoda
40.541447,5.672915,Arthropoda
7.109704,0.005397,Arthropoda
7.811884,0.037248,Arthropoda
10.299096,0.056954,Arthropoda
7.635520,0.098221,Arthropoda
7.804948,0.009142,Arthropoda
8.101463,0.052983,Arthropoda
7.104631,0.029362,Arthropoda
27.839395,2.376127,Arthropoda
7.823896,0.004235,Arthropoda
39.006990,4.046764,Arthropoda
27.586958,1.946671,Arthropoda
7.788208,0.005109,Arthropoda
9.353912,0.002794,Arthropoda
8.198419,0.019953,Arthropoda
9.454923,0.103463,Arthropoda
7.297219,0.712014,Arthropoda
28.083542,2.294819,Arthropoda
27.493199,3.304332,Arthropoda
8.647052,0.014411,Arthropoda
10.262294,0.007065,Arthropoda
15.818741,0.400470,Arthropoda
28.522831,2.052353,Arthropoda
8.457006,0.005547,Arthropoda
5.679184,0.004419,Arthropoda
8.460177,0.006178,Arthropoda
10.759577,0.044649,Arthropoda
7.813765,0.018431,Arthropoda
30.681601,2.119547,Arthropoda
8.316258,0.045808,Arthropoda
28.384721,0.006944,Arthropoda
28.252769,0.083964,Arthropoda
8.122707,0.080908,Arthropoda
27.313878,1.867596,Arthropoda
8.356313,0.013366,Arthropoda
7.550848,0.004719,Arthropoda
6.998697,0.183178,Arthropoda
8.844208,0.011780,Arthropoda
9.454923,0.103463,Arthropoda
8.617738,0.090124,Arthropoda
5.331287,0.052024,Arthropoda
5.327887,0.048776,Arthropoda
6.925736,0.081121,Arthropoda
10.443464,0.045823,Arthropoda
7.785979,0.006970,Arthropoda
16.137759,0.176654,Arthropoda
29.212439,0.897678,Arthropoda
13.094855,0.504953,Arthropoda
15.762898,0.545757,Arthropoda
27.795452,2.412195,Arthropoda
29.894492,1.721064,Arthropoda
7.558072,0.017901,Arthropoda
7.788208,0.005109,Arthropoda
14.382545,0.666619,Arthropoda
10.466137,0.050206,Arthropoda
8.401567,0.145993,Arthropoda
28.357792,0.022535,Arthropoda
8.839679,0.001950,Arthropoda
5.365240,0.231931,Arthropoda
7.638191,0.164757,Arthropoda
29.891361,1.717449,Arthropoda
7.646993,0.153216,Arthropoda
7.830088,0.016552,Arthropoda
15.756667,0.564417,Arthropoda
16.624305,1.570679,Arthropoda
9.646905,0.110205,Arthropoda
8.841325,0.007305,Arthropoda
14.589217,0.633808,Arthropoda
10.251906,0.009269,Arthropoda
7.114689,0.011188,Arthropoda
5.331265,0.055899,Arthropoda
27.152079,1.389830,Arthropoda
10.145397,0.013250,Arthropoda
29.781197,2.148879,Arthropoda
12.704124,1.124633,Arthropoda
16.656873,1.619953,Arthropoda
8.309348,0.007777,Arthropoda
14.071786,0.365293,Arthropoda
16.245320,2.119656,Arthropoda
9.465416,0.004335,Arthropoda
14.605692,0.123420,Arthropoda
6.986409,0.063580,Arthropoda
32.196722,2.506104,Arthropoda
7.799356,0.007834,Arthropoda
38.998294,4.042152,Arthropoda
7.742623,0.002294,Arthropoda
14.382545,0.666619,Arthropoda
27.967033,0.540815,Arthropoda
10.257300,0.005343,Arthropoda
7.785979,0.006970,Arthropoda
27.781524,1.254489,Arthropoda
8.316859,0.009554,Arthropoda
15.456110,0.296351,Arthropoda
7.951650,0.163705,Arthropoda
14.684317,0.558751,Arthropoda
16.658466,1.455170,Arthropoda
27.346878,1.871846,Arthropoda
9.256299,0.054353,Arthropoda
12.689080,1.124515,Arthropoda
29.209399,0.895616,Arthropoda
14.671348,0.036800,Arthropoda
8.006733,0.133350,Arthropoda
5.612089,0.164822,Arthropoda
14.096218,0.174118,Arthropoda
9.731489,0.064338,Arthropoda
7.796563,0.004881,Arthropoda
8.460479,0.007415,Arthropoda
10.032840,0.110585,Arthropoda
9.465696,0.001750,Arthropoda
6.993593,0.182541,Arthropoda
27.795452,2.412195,Arthropoda
6.920463,0.073886,Arthropoda
9.570654,0.003785,Arthropoda
8.195264,0.138346,Arthropoda
16.058941,0.028822,Arthropoda
5.666003,0.008212,Arthropoda
8.605491,0.108688,Arthropoda
7.292910,0.706862,Arthropoda
14.523190,0.007206,Arthropoda
15.453473,0.293122,Arthropoda
28.336829,0.001647,Arthropoda
10.466401,0.014820,Arthropoda
27.674303,1.713327,Arthropoda
10.255196,0.002689,Arthropoda
31.897665,3.534020,Arthropoda
27.435159,1.389138,Arthropoda
14.335044,0.600325,Arthropoda
9.507418,0.008200,Arthropoda
5.618733,0.157240,Arthropoda
8.357907,0.045574,Arthropoda
27.577713,1.957303,Arthropoda
13.087227,0.508534,Arthropoda
8.193413,0.129068,Arthropoda
8.114164,0.085691,Arthropoda
27.987995,0.517209,Arthropoda
28.360740,0.019794,Arthropoda
6.981089,0.071321,Arthropoda
10.203070,0.047758,Arthropoda
9.615200,0.174657,Arthropoda
28.249866,0.086382,Arthropoda
14.665745,0.036544,Arthropoda
27.831241,2.427797,Arthropoda
5.961833,0.002753,Arthropoda
10.463798,0.010135,Arthropoda
14.715192,0.004418,Arthropoda
13.702434,0.005944,Arthropoda
9.227156,0.004334,Arthropoda
8.172462,0.040910,Arthropoda
16.144303,0.179332,Arthropoda
16.619413,1.583678,Arthropoda
15.715193,0.446781,Arthropoda
9.465696,0.001750,Arthropoda
16.144303,0.179332,Arthropoda
9.856422,0.039447,Arthropoda
36.562898,2.290372,Arthropoda
14.695736,0.099089,Arthropoda
7.629724,0.089697,Arthropoda
14.366163,0.647831,Arthropoda
8.461895,0.009716,Arthropoda
5.560739,0.006721,Arthropoda
14.679766,0.124152,Arthropoda
9.506387,0.006344,Arthropoda
9.511339,0.005015,Arthropoda
10.170775,0.112329,Arthropoda
8.607241,0.095299,Arthropoda
16.204507,0.201699,Arthropoda
28.333095,0.008956,Arthropoda
5.837129,0.206061,Arthropoda
7.821122,0.004186,Arthropoda
9.748324,0.087157,Arthropoda
9.570734,0.001977,Arthropoda
10.383840,0.114734,Arthropoda
27.178461,1.405163,Arthropoda
10.262665,0.009305,Arthropoda
27.607067,3.404863,Arthropoda
30.499084,2.387956,Arthropoda
8.465334,0.016795,Arthropoda
10.164461,0.005464,Arthropoda
7.766420,0.110125,Arthropoda
7.873658,0.016332,Arthropoda
8.214564,0.184769,Arthropoda
9.996491,0.007079,Arthropoda
16.650916,1.459988,Arthropoda
8.455038,0.004423,Arthropoda
16.922093,0.939283,Arthropoda
15.561140,0.408377,Arthropoda
15.603985,0.463680,Arthropoda
26.691251,2.467749,Arthropoda
6.445534,0.190532,Arthropoda
15.164729,0.004163,Arthropoda
10.508312,0.072877,Arthropoda
32.197865,2.507712,Arthropoda
14.373540,0.622023,Arthropoda
9.365114,0.140380,Arthropoda
12.858507,1.240003,Arthropoda
6.447803,0.186616,Arthropoda
8.746541,0.139474,Arthropoda
27.792398,1.239453,Arthropoda
8.310832,0.001741,Arthropoda
24.364109,1.680237,Arthropoda
15.179790,0.019425,Arthropoda
15.445565,0.283697,Arthropoda
27.444040,1.393876,Arthropoda
8.195086,0.132149,Arthropoda
10.251906,0.009269,Arthropoda
8.619021,0.280936,Arthropoda
24.362564,1.701800,Arthropoda
0.610160,0.350884,Arthropoda
9.517902,0.136820,Arthropoda
0.623563,0.372121,Arthropoda
26.778486,2.494560,Arthropoda
5.834392,0.707122,Arthropoda
27.469106,1.962338,Arthropoda
8.593441,0.954239,Arthropoda
28.005340,1.167362,Arthropoda
6.969072,0.379226,Arthropoda
7.563744,0.009295,Arthropoda
1.677459,1.282950,Arthropoda
36.494598,2.252538,Arthropoda
15.538068,0.379907,Arthropoda
4.307437,0.051744,Arthropoda
27.812423,1.922630,Arthropoda
1.200587,0.008864,Arthropoda
7.824714,0.008420,Arthropoda
1.119252,0.140779,Arthropoda
28.426279,0.047442,Arthropoda
3.618947,0.315306,Arthropoda
1.666315,1.489929,Arthropoda
8.218803,0.169075,Arthropoda
27.964172,0.544041,Arthropoda
10.337908,0.015825,Arthropoda
4.487952,0.015298,Arthropoda
27.200229,1.434378,Arthropoda
8.739235,0.213260,Arthropoda
1.533504,1.511661,Arthropoda
5.110218,0.134778,Arthropoda
0.666228,0.660703,Arthropoda
28.357792,0.022535,Arthropoda
1.537257,1.154361,Arthropoda
7.555868,0.005121,Arthropoda
4.130348,0.070812,Arthropoda
10.048329,0.003211,Arthropoda
4.730188,0.047452,Arthropoda
9.229176,0.006521,Arthropoda
10.172378,0.113221,Arthropoda
4.123598,0.194674,Arthropoda
16.650916,1.459988,Arthropoda
2.546258,0.508639,Arthropoda
8.097316,0.052539,Arthropoda
1.152291,0.037727,Arthropoda
10.244438,0.010020,Arthropoda
1.620327,1.533701,Arthropoda
5.557390,0.011430,Arthropoda
3.636064,0.272096,Arthropoda
8.198259,0.132175,Arthropoda
3.716829,0.332775,Arthropoda
8.306234,0.014235,Arthropoda
4.116779,2.538842,Arthropoda
27.375146,1.872682,Arthropoda
8.805590,0.193764,Arthropoda
28.489790,0.168022,Arthropoda
9.227641,1.131200,Arthropoda
14.359449,0.645215,Arthropoda
1.591548,0.259671,Arthropoda
1.540925,0.163033,Arthropoda
14.782373,0.550080,Arthropoda
1.534777,0.178313,Arthropoda
5.285853,0.002331,Arthropoda
1.506438,0.320198,Arthropoda
8.839679,0.001950,Arthropoda
2.857039,0.175751,Arthropoda
2.605633,0.059295,Arthropoda
8.135527,0.075806,Arthropoda
2.737895,0.154840,Arthropoda
5.292021,0.001854,Arthropoda
26.937347,1.425381,Arthropoda
14.781022,0.105345,Arthropoda
5.406387,0.049946,Arthropoda
15.814161,0.277885,Arthropoda
10.383840,0.114734,Arthropoda
5.331830,0.049747,Arthropoda
29.440304,2.711093,Arthropoda
14.702460,0.071342,Arthropoda
2.723540,0.144441,Arthropoda
3.061181,0.024330,Arthropoda
2.973812,0.139459,Arthropoda
3.071136,0.047377,Arthropoda
28.076795,2.303294,Arthropoda
3.056243,0.066245,Arthropoda
7.298591,0.727096,Arthropoda
3.207102,0.123450,Arthropoda
10.396497,0.099528,Arthropoda
1.526823,1.504319,Arthropoda
5.297796,0.004880,Arthropoda
0.756032,0.743878,Arthropoda
3.920099,2.391961,Arthropoda
8.601883,0.942095,Arthropoda
10.544848,0.167031,Arthropoda
8.093750,0.355770,Arthropoda
10.410990,0.062949,Arthropoda
7.805217,0.549051,Arthropoda
14.421143,0.121674,Arthropoda
8.088750,0.786663,Arthropoda
10.471963,0.128619,Arthropoda
1.537915,0.251404,Arthropoda
7.557291,0.002464,Arthropoda
1.786626,0.179687,Arthropoda
27.833850,2.418453,Arthropoda
1.849819,0.153677,Arthropoda
7.109704,0.005397,Arthropoda
2.589815,0.011963,Arthropoda
8.116299,0.084397,Arthropoda
3.042970,0.063008,Arthropoda
7.363888,0.167055,Arthropoda
2.728541,0.059056,Arthropoda
27.964172,0.544041,Arthropoda
2.724278,0.152527,Arthropoda
14.930106,0.304409,Arthropoda
2.801372,0.176676,Arthropoda
26.691360,2.470079,Arthropoda
2.751266,0.140960,Arthropoda
8.101951,0.042888,Arthropoda
2.631022,0.062170,Arthropoda
14.675940,0.550838,Arthropoda
9.222258,0.007752,Arthropoda
5.541429,0.007541,Arthropoda
28.384721,0.006944,Arthropoda
7.726450,0.057640,Arthropoda
16.192852,0.189883,Arthropoda
8.109893,0.088441,Arthropoda
7.995113,0.118638,Arthropoda
5.615248,0.165873,Arthropoda
27.144055,1.387989,Arthropoda
28.436553,2.062708,Arthropoda
30.712536,2.079557,Arthropoda
27.197337,1.436798,Arthropoda
16.377966,0.762712,Arthropoda
6.062893,0.136098,Arthropoda
8.306234,0.014235,Arthropoda
14.719562,0.018052,Arthropoda
8.190331,0.003277,Arthropoda
40.600398,5.755308,Arthropoda
7.766420,0.110125,Arthropoda
5.612089,0.164822,Arthropoda
8.300444,0.031325,Arthropoda
8.198436,0.138354,Arthropoda
27.577713,1.957303,Arthropoda
8.092576,0.058223,Arthropoda
9.465416,0.004335,Arthropoda
7.878602,0.002734,Arthropoda
12.790884,1.158542,Arthropoda
5.446449,0.009660,Arthropoda
28.003164,2.291317,Arthropoda
14.418705,0.117079,Arthropoda
5.406387,0.049946,Arthropoda
28.762746,0.929955,Arthropoda
9.751170,0.089460,Arthropoda
14.519377,0.006313,Arthropoda
10.258407,0.005432,Arthropoda
28.357138,0.022476,Arthropoda
27.133135,1.388768,Arthropoda
7.634997,0.169019,Arthropoda
7.797891,0.017757,Arthropoda
14.860813,0.198079,Arthropoda
8.543188,0.287221,Arthropoda
9.932968,0.006181,Arthropoda
10.490589,0.072653,Arthropoda
27.607067,3.404863,Arthropoda
14.523190,0.007206,Arthropoda
8.094137,0.055409,Arthropoda
26.933353,1.425269,Arthropoda
8.222180,0.175211,Arthropoda
40.604334,5.756666,Arthropoda
9.517902,0.136820,Arthropoda
13.697410,0.003061,Arthropoda
16.248252,2.114857,Arthropoda
8.219525,0.009320,Arthropoda
5.438024,0.003403,Arthropoda
8.013114,0.141902,Arthropoda
9.520462,0.139237,Arthropoda
27.628047,1.582152,Arthropoda
14.721905,0.014296,Arthropoda
7.795265,0.007977,Arthropoda
9.767308,0.067071,Arthropoda
14.763670,0.168844,Arthropoda
14.296762,0.519780,Arthropoda
14.872694,0.197031,Arthropoda
27.590757,1.822426,Arthropoda
7.887288,0.011849,Arthropoda
39.000206,4.042625,Arthropoda
8.310323,0.005469,Arthropoda
14.536673,0.081724,Arthropoda
8.143953,0.032438,Arthropoda
8.315586,0.005719,Arthropoda
8.126979,0.078908,Arthropoda
10.170775,0.112329,Arthropoda
8.617968,0.274235,Arthropoda
7.820149,0.013678,Arthropoda
14.360817,0.640206,Arthropoda
19.279335,0.276674,Arthropoda
7.813765,0.018431,Arthropoda
14.079036,0.369351,Arthropoda
14.786582,0.542730,Arthropoda
13.709981,0.019447,Arthropoda
6.953483,0.270616,Arthropoda
27.504737,1.832931,Arthropoda
6.445514,0.194679,Arthropoda
20.036776,1.166960,Arthropoda
8.294185,0.306714,Arthropoda
